Key,Campaign Name,Channel,Campaign Type,Campaign Objective,Business Unit,Business Product,Start Date,End Date,Campaign Owner,Target URL,Tracking Link
DI_122594_oPaS,VodaPay POS,Display,Standard Display,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,30-Mar-2023,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=DI_122594_oPaS
DI_122595_oLeCHo,VodaLend BCA How To Video QR Code,Display,Banner,Revenue Generation,Lending,Business Term Advance,05-Jul-2022,30-Mar-2023,Robyn Enslin,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=DI_122595_oLeCHo
MG_122596_oLeCPR,VodaLend BCA PR Blog post,Magazine,Product CTA,Awareness,Lending,Business Cash Advance,05-Jul-2022,30-Mar-2023,Eugene,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MG_122596_oLeCPR
MG_122597_oLeCPR,VodaLend BCA PR Blog post,Magazine,Product CTA,Awareness,Lending,Business Cash Advance,05-Jul-2022,30-Mar-2023,Eugene,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MG_122597_oLeCPR
PS_122598_oPaS,VodaPay POS,Paid Search,Google Search,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,30-Mar-2023,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=PS_122598_oPaS
SM_122599_oPaS,VodaPay POS,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,30-Mar-2023,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=SM_122599_oPaS
DI_122600_oPaS,VodaPay POS,Display,Standard Display,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,30-Mar-2023,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=DI_122600_oPaS
SM_122601_oLeTFa,VodaLend BTA Facebook Ads: July Carousel,Social Media,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122601_oLeTFa
DI_122602_oLeTGo,VodaLend BTA Google Discovery Ads: July Carousel,Display,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122602_oLeTGo
MG_122603_oLeTRe,VodaLend BTA Retail VFS Booklet,Magazine,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MG_122603_oLeTRe
MG_122604_oLeCRe,VodaLend BCA Retail VFS Booklet,Magazine,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=MG_122604_oLeCRe
SM_122605_oPaSRe,VodaPay POS - Retargeting,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,31-Aug-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/start,https://vodapay.vodacom.co.za/onboarding/start?cid=SM_122605_oPaSRe
SM_122606_oPaSBT,VodaPay POS - BTA + Lookalike Audience,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,31-Aug-2022,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=SM_122606_oPaSBT
SM_122607_oPaSBr,VodaPay POS - Broad SME Audience,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,31-Aug-2022,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=SM_122607_oPaSBr
SM_122608_oPaSVo,VodaPay POS - Vodacom Customers + Broad SME,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Jul-2022,31-Aug-2022,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=SM_122608_oPaSVo
BG_122609_oPaSom,VodaPay POS Womens Month Blog,Blog,In-page link,Awareness,POS,Vodapay Kwika,15-Jul-2022,31-Aug-2022,Neo,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=BG_122609_oPaSom
BG_122610_oSuoen,VodaSure Women's Month blog,Blog,In-page link,Awareness,Insurance,Funeral Cover,03-Aug-2022,31-Aug-2022,Lebo,https://now.vodacom.co.za/latest-stories,https://now.vodacom.co.za/latest-stories?cid=BG_122610_oSuoen
BG_122611_oSuuer,VodaSure Funeral Tesimonial - Women's Month blog,Blog,In-page link,Awareness,Insurance,Funeral Cover,03-Aug-2022,31-Aug-2022,Lebo,https://now.vodacom.co.za/latest-stories,https://now.vodacom.co.za/latest-stories?cid=BG_122611_oSuuer
BG_122613_oSuxcu,VodaSure Executive T/L blog,Blog,In-page link,Awareness,Insurance,Funeral Cover,03-Aug-2022,01-Sep-2022,Lebo,https://now.vodacom.co.za/latest-stories,https://now.vodacom.co.za/latest-stories?cid=BG_122613_oSuxcu
BG_122615_oLexcu,VodaLend Executive T/L Blog,Blog,In-page link,Awareness,Lending,Business Cash Advance,04-Aug-2022,31-Aug-2022,Zilungile,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_122615_oLexcu
SM_122616_oPaSRe,VodaPay POS - Retargeting - Buy Journey,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,15-Aug-2022,01-Sep-2022,Lara Morgan,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=SM_122616_oPaSRe
BG_122617_oPaiat,VodaPay Kwika testimonials ,Blog,In-page link,Lead Generation,POS,Vodapay Kwika,16-Aug-2022,02-Sep-2022,Neo Manganye ,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments,https://www.vodacombusiness.co.za/business/solutions/financial-services/accept-payments?cid=BG_122617_oPaiat
EM_122618_oLeTRe,VodaLend BTA Re Advanced Mailer: Active Customers,Email,In-page link,Awareness,Lending,Business Term Advance,01-Aug-2022,31-Aug-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122618_oLeTRe
EM_122619_oLeTRe,VodaLend BTA Re Advanced Mailer: Active with Zero Balance,Email,In-page link,Awareness,Lending,Business Term Advance,01-Aug-2022,31-Aug-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122619_oLeTRe
EM_122620_oLeTRe,VodaLend BTA Re Advanced Mailer: None Active,Email,In-page link,Awareness,Lending,Business Term Advance,01-Aug-2022,31-Aug-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122620_oLeTRe
SM_122621_oPaSRe,VodaPay POS - Retargeting - Buy Journey,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,17-Aug-2022,30-Sep-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122621_oPaSRe
EM_122622_oLeTAu,VodaLend BTA August SMS,Email,In-page link,Lead Generation,Lending,Business Term Advance,01-Aug-2022,31-Aug-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122622_oLeTAu
EM_122623_oLeTAu,VodaLend BTA August Emailer,Email,In-page link,Lead Generation,Lending,Business Term Advance,01-Aug-2022,31-Aug-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122623_oLeTAu
SM_122624_osueic,Vodasure Device Cover Organic Social Post,Social Media,Facebook: Organic,Awareness,Insurance,Device Insurance,22-Aug-2022,31-Aug-2022,Liyah Adam,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance?cid=SM_122624_osueic
SM_122625_oPaO-B,VodaPay - POS - Buy Journey - AI + SME Audience,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,23-Aug-2022,30-Sep-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122625_oPaO-B
SM_122626_oPaO-B,VodaPay - POS - Buy Journey - BTA + Lookalikes,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,23-Aug-2022,30-Sep-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122626_oPaO-B
SM_122627_oSuFne,VodaSure - Funeral - Messenger Lead Ad: Disqualifying ,Social Media,Facebook: Paid,Lead Generation,Insurance,Funeral Cover,24-Aug-2022,31-Aug-2022,Liyah Adam ,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover?cid=SM_122627_oSuFne
PS_122628_oPahpp,VodaPay - Shopping Ads - Max,Paid Search,Google Shopping,Lead Generation,POS,Vodapay Max,25-Aug-2022,31-Aug-2023,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=PS_122628_oPahpp
PS_122629_oPahpp,VodaPay - Shopping Ads - Kwika,Paid Search,Google Shopping,Lead Generation,POS,Vodapay Kwika,25-Aug-2022,31-Aug-2023,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=PS_122629_oPahpp
SM_122630_oPaO-B,VodaPay - POS - Buy Journey - Broad SME Audience,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,30-Aug-2022,31-Mar-2023,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122630_oPaO-B
SM_122631_oLeTFa,VodaLend BTA Facebook Ads: September Retail,Social Media,Banner,Awareness,Lending,Business Term Advance,31-Aug-2022,31 September 2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122631_oLeTFa
SM_122632_oLeTFa,VodaLend BTA Facebook Ads: September Services,Social Media,Banner,Awareness,Lending,Business Term Advance,31-Aug-2022,31 September 2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122632_oLeTFa
SM_122633_oLeTFa,VodaLend BTA Facebook Ads: September Generic,Social Media,Banner,Awareness,Lending,Business Term Advance,31-Aug-2022,31 September 2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122633_oLeTFa
DI_122634_oLeTGo,VodaLend BTA Google Discovery Ads: September Retail,Display,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122634_oLeTGo
DI_122635_oLeTGo,VodaLend BTA Google Discovery Ads: September Services,Display,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122635_oLeTGo
DI_122636_oLeTGo,VodaLend BTA Google Discovery Ads: September Generic,Display,Banner,Awareness,Lending,Business Term Advance,20-Jun-2022,20-Jun-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122636_oLeTGo
SM_122637_oPaO-S,VodaPay - POS - Social Media Competition,Social Media,Facebook: Paid,Awareness,POS,Vodapay Kwika,06-Sep-2022,30-Sep-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122637_oPaO-S
SM_122638_oLeTFa,VodaLend BTA Facebook Ads: September Solar,Social Media,Banner,Awareness,Lending,Business Term Advance,01-Sep-2022,01-Oct-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122638_oLeTFa
BG_122639_oPaia,VodaPay Kwika ,Blog,In-page link,Awareness,POS,Vodapay Kwika,14/2/2022,02-Oct-2022,Neo Manganye ,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments?cid=BG_122639_oPaia
BG_122640_oLeahA,VodaLend Cash Advance ,Blog,In-page link,Awareness,Lending,Cash Advance,14/2/2022,03-Oct-2022,Zilungile Zimela ,https://apps.apple.com/za/app/vodapay/id1544702651,https://apps.apple.com/za/app/vodapay/id1544702651?cid=BG_122640_oLeahA
BG_122641_oLeuin,VodaLend Business Advance ,Blog,In-page link,Awareness,Lending,Business Cash Advance,14/2/2022,04-Oct-2022,Zilungile Zimela ,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=BG_122641_oLeuin
MB_122642_oLeuin,VodaLend Business Cash Advance: How To Video,Mobile,SMS,Lead Generation,Lending,Cash Advance,01-Sep-2022,31-Mar-2022,Robyn Enslin,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=MB_122642_oLeuin
MB_122643_oLeuin,VodaLend Business Cash Advance: Awareness SMS,Mobile,SMS,Lead Generation,Lending,Cash Advance,01-Sep-2022,31-Mar-2022,Robyn Enslin,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=MB_122643_oLeuin
SM_122644_oPaO-B,VodaPay - POS - Buy Journey - Lookalike - Won Leads,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,20-Sep-2022,31-Dec-2022,Lara Morgan,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?cid=SM_122644_oPaO-B
DI_122645_oLeTDV,VodaLend BTA DV360 Display: Testimonial 1,Display,Banner,Lead Generation,Lending,Business Term Advance,01-Oct-2022,30-Mar-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_122645_oLeTDV
SM_122646_oLeTFa,VodaLend BTA Facebook Ads: Testimonial 1,Social Media,Banner,Awareness,Lending,Business Term Advance,01-Oct-2022,30-Mar-2022,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122646_oLeTFa
SM_122647_oSuieC,VodaSure Life Cover Facebook App Campaign ,Social Media,Facebook: Paid,Lead Generation,Insurance,Life Cover,20-Sep-2022,31-Mar-2023,Liyah Adam,vodapaywallet://deeplink.htm?action=miniapp&miniappId=3460010099482057,vodapaywallet://deeplink.htm?action=miniapp&miniappId=3460010099482057?cid=SM_122647_oSuieC
DI_122648_oSuieC,VodaSure Life Cover Google App Campaign ,Display,Standard Display,Lead Generation,Insurance,Life Cover,20-Sep-2022,31-Mar-2023,Liyah Adam,vodapaywallet://deeplink.htm?action=miniapp&miniappId=3460010099482057,vodapaywallet://deeplink.htm?action=miniapp&miniappId=3460010099482057?cid=DI_122648_oSuieC
MB_122649_oLeTSu,VodaLend BTA Summer Campaign,Mobile,Video,Lead Generation,Lending,Business Term Advance,01-Nov-2022,28-Nov-2023,Robyn Enslin,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_122649_oLeTSu
DI_122650_oSueic,VodaSure Device Cover Retail Stickers,Display,Standard Display,Awareness,Insurance,Device Insurance,01-Oct-2022,31-Mar-2023,Liyah Adam,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance?cid=DI_122650_oSueic
DI_122651_oSueic,VodaSure Device Cover Retail QR TillSlips,Display,Static,Lead Generation,Insurance,Device Insurance,01-Oct-2022,31-Mar-2023,Liyah Adam,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance,https://www.vodacom.co.za/vodacom/services/insurance/device-insurance?icmp=Home/Menu/Insurance/Browse/P1/DeviceInsurance?cid=DI_122651_oSueic
MB_122652_oPaiaC,VodaPay Kwika CVM ,Mobile,SMS,Awareness,POS,Vodapay Kwika,17-Oct-2022,24-Oct-2022,Tanielle Johns ,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments#eb0f6ca5-accordion-title--2849882023-2849882023,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments#eb0f6ca5-accordion-title--2849882023-2849882023?cid=MB_122652_oPaiaC
EM_122653_oPaiaC,VodaPay Kwika CVM,Email,Email CTA,Awareness,POS,Vodapay Kwika,24-Oct-2022,28-Oct-2022,Tanielle Johns ,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments?cid=EM_122653_oPaiaC
MB_122654_oPaiaC,VodaPay Kwika CVM,Mobile,Rich Media,Awareness,POS,Vodapay Kwika,31-Oct-2022,05-Nov-2022,Tanielle Johns ,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments,https://www.vodacombusiness.co.za/business/solutions/ecommerce/accept-payments?cid=MB_122654_oPaiaC
